generated_at,player,team,goal_share,expected_matches,expected_goals
2026-06-11,Hassan El-Shazly,Egypt,1.214004223799684e-09,4.0554,5.898093222022615e-09
2026-06-11,Jimmy Mackay,Australia,9.253784106851343e-10,4.2312,5.821933742825765e-09
2026-06-11,Abdoulaye Ba,Senegal,9.116831319556107e-10,4.324,5.809276434681381e-09
2026-06-11,Fritz Künzli,Switzerland,7.00887093670067e-10,4.6772,5.755028321301033e-09
2026-06-11,Berti Vogts,Germany,5.024331092845556e-10,5.2276,5.7388606219561995e-09
2026-06-11,Omar Betrouni,Algeria,9.302503219947103e-10,4.1028,5.729294560705083e-09
2026-06-11,José Luis Capón,Spain,3.5218604540561247e-10,6.1792,5.6945417929448204e-09
2026-06-11,Jürgen Grabowski,Germany,4.897786616512451e-10,5.2276,5.594319766918155e-09
2026-06-11,Hans Pirkner,Austria,1.0166823536432243e-09,3.9324,5.588706107101408e-09
2026-06-11,Manuel Velázquez,Spain,3.4152703272819677e-10,6.1792,5.522194836116458e-09
2026-06-11,Valdomiro Vaz Franco,Brazil,4.698515673202676e-10,5.6642,5.514737455234042e-09
2026-06-11,Ove Kindvall,Sweden,1.0822581086018631e-09,3.597,5.503206828057522e-09
2026-06-11,Ove Grahn,Sweden,1.077651051586803e-09,3.597,5.479780265187705e-09
2026-06-11,Carlos Babington,Argentina,3.9386303930658646e-10,6.143000000000001,5.47281054223471e-09
2026-06-11,Ramón Heredia,Argentina,3.9386303930658646e-10,6.143000000000001,5.47281054223471e-09
2026-06-11,Chung Kyu-Poong,South Korea,8.908369418782901e-10,4.0818,5.469962988439288e-09
2026-06-11,Conny Torstensson,Sweden,1.0737960450046783e-09,3.597,5.4601778261980245e-09
2026-06-11,Emmanuel Ofei Ansah,Ghana,1.4968695189289928e-09,3.346,5.304297246860377e-09
2026-06-11,Herbert Wimmer,Germany,4.62529339780933e-10,5.2276,5.283074235191111e-09
2026-06-11,Sabah Hatim,Iraq,1.449278574107102e-09,3.4254,5.27772296305744e-09
2026-06-11,Johan Devrindt,Belgium,5.987654844818168e-10,4.8966,5.225511746593571e-09
2026-06-11,Ibrahim Kassum,Ghana,1.4673177724907867e-09,3.346,5.199577867322042e-09
2026-06-11,Park Lee-chun,South Korea,8.344581431675002e-10,4.0818,5.123782977504333e-09
2026-06-11,Karl Odermatt,Switzerland,6.23612881730123e-10,4.6772,5.120524872404684e-09
2026-06-11,Lucien Kouassi Kouame,Ivory Coast,1.039512456598927e-09,3.9566,5.0680581631959435e-09
2026-06-11,Joe Harper,Scotland,9.837217275605344e-10,3.8444,5.0483114070135676e-09
2026-06-11,Gaston Bawa,Ivory Coast,1.0180229320221011e-09,3.9566,4.963287739558005e-09
2026-06-11,Mohamed El-Seyagui,Egypt,1.0194972491335775e-09,4.0554,4.953104525588241e-09
2026-06-11,Ahmed Abou Rehab,Egypt,1.017563026992907e-09,4.0554,4.943707340410362e-09
2026-06-11,Odilon Polleunis,Belgium,5.508889862374852e-10,4.8966,4.807686720860782e-09
2026-06-11,Mehmet Özgül,Turkey,7.356557905593062e-10,3.9902,4.706008329871875e-09
2026-06-11,Ricardo Pavoni,Uruguay,6.203492965580356e-10,4.882,4.6914227362561025e-09
2026-06-11,Mohammed Abdul Ghani,Saudi Arabia,1.415860005681429e-09,3.5084,4.654359997321257e-09
2026-06-11,Allan Clarke,England,3.655071880246117e-10,5.834200000000001,4.645790938650129e-09
2026-06-11,Wim Rijsbergen,Netherlands,4.4108607857761975e-10,5.0316,4.642984609639808e-09
2026-06-11,Samir Sultan Al Fahad,Saudi Arabia,1.397163193751016e-09,3.5084,4.5928979225559835e-09
2026-06-11,Saoud Al Gassem Mohammed Bo Saeed,Saudi Arabia,1.397163193751016e-09,3.5084,4.5928979225559835e-09
2026-06-11,Rolf Blättler,Switzerland,5.564443651092139e-10,4.6772,4.56899992788191e-09
2026-06-11,Alfredo Megido,Spain,2.7803024960954847e-10,6.1792,4.4955071240287814e-09
2026-06-11,Rubén Óscar Valdez,Spain,2.730593312854392e-10,6.1792,4.415131701676783e-09
2026-06-11,Amancio Amaro,Spain,2.725703358126509e-10,6.1792,4.407225070529184e-09
2026-06-11,Wilfried Puis,Belgium,5.04793466423466e-10,4.8966,4.405404547796062e-09
2026-06-11,Manuel Lapuente,Mexico,6.224836450134034e-10,4.7836,4.355129056567812e-09
2026-06-11,Anbar Bashir Abubakr,Qatar,1.1609456721690995e-09,3.4694,4.347880490641766e-09
2026-06-11,Enrique Borja,Mexico,6.1696622070121e-10,4.7836,4.316527086649502e-09
2026-06-11,Hassan Myuter Saied Al Suwaidi,Qatar,1.1521603832309963e-09,3.4694,4.314978532096831e-09
2026-06-11,Carlos Guerini,Argentina,3.1034188505020237e-10,6.143000000000001,4.312266373584899e-09
2026-06-11,Björn Andersson,Sweden,8.460956599602376e-10,3.597,4.302337285417312e-09
2026-06-11,Manfred Ritschel,Germany,3.753882759001421e-10,5.2276,4.287736923975794e-09
2026-06-11,Kunishige Kamamoto,Japan,4.5645579082762016e-10,4.9164,4.2672124221820866e-09
2026-06-11,Oscar Fornari,Argentina,3.0624373704430596e-10,6.143000000000001,4.255321737069134e-09
2026-06-11,Rudi Elsener,Switzerland,5.155885956845348e-10,4.6772,4.233530617273866e-09
2026-06-11,Tor Egil Johansen,Norway,5.961846961062395e-10,4.164,4.200317651558291e-09
2026-06-11,Kabasu Babo,DR Congo,1.1397876832927703e-09,3.5596,4.097819656552556e-09
2026-06-11,Guy Saint-Vil,Haiti,1.2156660244037008e-09,3.2064,4.074129249079562e-09
2026-06-11,Falah Hassan,Iraq,1.1085519382156875e-09,3.4254,4.036925767475263e-09
2026-06-11,Sabah Abdul-Jalil,Iraq,1.1085519382156875e-09,3.4254,4.036925767475263e-09
2026-06-11,Mário Moínhos,Portugal,3.320860608871385e-10,5.378,4.03502081375628e-09
2026-06-11,Clive Campbell,New Zealand,1.3078008689315675e-09,3.3254,4.02569547306736e-09
2026-06-11,Kevin Weymouth,New Zealand,1.3078008689315675e-09,3.3254,4.02569547306736e-09
2026-06-11,Kadhim Waal,Iraq,1.1033014687869471e-09,3.4254,4.017805548929311e-09
2026-06-11,Branko Buljevic,Australia,6.373745768787508e-10,4.2312,4.009983929927991e-09
2026-06-11,Héctor Pulido,Mexico,5.680067530624633e-10,4.7836,3.9739882877337405e-09
2026-06-11,Alan Vest,New Zealand,1.283894219323604e-09,3.3254,3.952105606758728e-09
2026-06-11,Luis Artime,Argentina,2.8316676532809677e-10,6.143000000000001,3.934662316185998e-09
2026-06-11,Ted MacDougall,Scotland,7.578190078523917e-10,3.8444,3.8890127508721876e-09
2026-06-11,Francis Lee,England,3.04639594946425e-10,5.834200000000001,3.872131427579059e-09
2026-06-11,Theo de Jong,Netherlands,3.649769776172416e-10,5.0316,3.84184079310384e-09
2026-06-11,Barry Hulshoff,Netherlands,3.6387476325999336e-10,5.0316,3.830238603540909e-09
2026-06-11,Ítalo Estupiñán,Ecuador,5.955028627514298e-10,4.6722,3.8222502663060375e-09
2026-06-11,Peter Lorimer,Scotland,7.42785314670213e-10,3.8444,3.811862106889421e-09
2026-06-11,Jean Gallice,France,3.2634663905367104e-10,5.4928,3.79394880793e-09
2026-06-11,Osei Kofi,Ghana,1.0506278025268507e-09,3.346,3.722997956699326e-09
2026-06-11,Harry Lubse,Netherlands,3.5287137888782644e-10,5.0316,3.7144141720406707e-09
2026-06-11,Christian Coste,France,3.1567936869110835e-10,5.4928,3.6699362616593588e-09
2026-06-11,René-Pierre Quentin,Switzerland,4.4442688742466703e-10,4.6772,3.649217323269217e-09
2026-06-11,Ibrahim Sunday,Ghana,1.024722199737639e-09,3.346,3.631199028459147e-09
2026-06-11,Charly Loubet,France,3.1203783923833797e-10,5.4928,3.627601594550659e-09
2026-06-11,Hans-Peter Schild,Switzerland,4.3831673970165616e-10,4.6772,3.59904651329021e-09
2026-06-11,Pedro Alcides Bareiro,Paraguay,7.830611374976332e-10,3.8496,3.574598449449678e-09
2026-06-11,Ray Richards,Australia,5.661788121586311e-10,4.2312,3.5620622795153104e-09
2026-06-11,Thomas Parits,Austria,6.439402362867204e-10,3.9324,3.5397415114444e-09
2026-06-11,Ernie Campbell,Australia,5.613554936605121e-10,4.2312,3.531716811766821e-09
2026-06-11,Ezzedine Chakroun,Tunisia,8.185046768770523e-10,3.709,3.475388515878092e-09
2026-06-11,Uwe Seeler,Germany,3.0388616176511955e-10,5.2276,3.4710298646412554e-09
2026-06-11,Martin Peters,England,2.713366089184911e-10,5.834200000000001,3.4488327462186547e-09
2026-06-11,Helmut Köglberger,Austria,6.158835784868334e-10,3.9324,3.3855139749584998e-09
2026-06-11,August Starek,Austria,6.087792979407862e-10,3.9324,3.346461722372449e-09
2026-06-11,Hervé Revelli,France,2.7759443971085824e-10,5.4928,3.227179224774553e-09
2026-06-11,Billy Bremner,Scotland,6.14599506367005e-10,3.8444,3.154031889111173e-09
2026-06-11,José Francisco Rojo,Spain,1.9086507783745087e-10,6.1792,3.086122169625604e-09
2026-06-11,Pedro Rocha,Uruguay,4.054609963850506e-10,4.882,3.0663191651220382e-09
2026-06-11,Maouhoub Ghazouani,Morocco,3.7571232298852e-10,5.138400000000001,3.0547952109177683e-09
2026-06-11,Léon Dolmans,Belgium,3.4772506930208503e-10,4.8966,3.03464625352547e-09
2026-06-11,Mohamed Maghfour,Morocco,3.7055353382118166e-10,5.138400000000001,3.0128507670486724e-09
2026-06-11,Houmane Jarir,Morocco,3.6988022686317825e-10,5.138400000000001,3.007376326246662e-09
2026-06-11,Erik Just Olsen,Norway,4.267656703322654e-10,4.164,3.006704784411791e-09
2026-06-11,Georges Lech,France,2.5643392357791856e-10,5.4928,2.9811772583055603e-09
2026-06-11,Quino Sierra,Spain,1.8325746823614679e-10,6.1792,2.9631137444361827e-09
2026-06-11,Stein Thunberg,Norway,4.1834030611801255e-10,4.164,2.947345317016762e-09
2026-06-11,Alan Marley,New Zealand,9.566302649933895e-10,3.3254,2.9447159874800727e-09
2026-06-11,Bernard N'Guessan,Ivory Coast,5.998843756927359e-10,3.9566,2.9246873261628304e-09
2026-06-11,Mohieddine Habita,Tunisia,6.789333293656231e-10,3.709,2.8827655633281062e-09
2026-06-11,Safar Iranpak,Iran,4.122341550752626e-10,4.3988,2.8272826461257422e-09
2026-06-11,Alpaslan Eratlı,Turkey,4.3638642920561875e-10,3.9902,2.791574806096937e-09
2026-06-11,Noël Kouamé,Ivory Coast,5.638769467763626e-10,3.9566,2.749136044504901e-09
2026-06-11,Harry Hestad,Norway,3.8475033492597487e-10,4.164,2.710692900685518e-09
2026-06-11,Jean-Claude Désir,Haiti,7.87408962610716e-10,3.2064,2.638887507885465e-09
2026-06-11,Günter Netzer,Germany,2.30915968363692e-10,5.2276,2.637554200419433e-09
2026-06-11,Ali Kadhim,Iraq,7.237775568232687e-10,3.4254,2.635723386820377e-09
2026-06-11,John O'Hare,Scotland,5.13364971088808e-10,3.8444,2.6345115360373516e-09
2026-06-11,Riyadh Nouri,Iraq,7.210367404185646e-10,3.4254,2.625742372862765e-09
2026-06-11,Bernard Blanchet,France,2.252198667806296e-10,5.4928,2.6182976713726662e-09
2026-06-11,Bobby Charlton,England,2.0437159710656464e-10,5.834200000000001,2.597671797062441e-09
2026-06-11,Mama Ouattara,Ivory Coast,5.322535191901707e-10,3.9566,2.5949586036199672e-09
2026-06-11,Josef Hickersberger,Austria,4.701845529497932e-10,3.9324,2.584605971687179e-09
2026-06-11,Kidumu Mantantu,DR Congo,7.101437094553312e-10,3.5596,2.5531429179654677e-09
2026-06-11,Javier Valdivia,Mexico,3.647514896448031e-10,4.7836,2.5519382295486182e-09
2026-06-11,Rafael Albrecht,Argentina,1.7936767326549516e-10,6.143000000000001,2.4923518970242634e-09
2026-06-11,Norman Hunter,England,1.9467994851457212e-10,5.834200000000001,2.474485784079769e-09
2026-06-11,António Simões,Portugal,2.025531600641285e-10,5.378,2.46112774070524e-09
2026-06-11,Gamal Abdel Azim,Egypt,5.058911753682799e-10,4.0554,2.457811310723285e-09
2026-06-11,Osman Arpacıoğlu,Turkey,3.8170432998928645e-10,3.9902,2.441772061784556e-09
2026-06-11,İsmail Arca,Turkey,3.7845631627714203e-10,3.9902,2.420994437546366e-09
2026-06-11,Mehmet Oğuz,Turkey,3.7845631627714203e-10,3.9902,2.420994437546366e-09
2026-06-11,Jacques Teugels,Belgium,2.7682925254006604e-10,4.8966,2.415928353319708e-09
2026-06-11,Colin Stein,Scotland,4.6307000930095564e-10,3.8444,2.37640538447499e-09
2026-06-11,Javier Fragoso,Mexico,3.38272314426635e-10,4.7836,2.3666799881307067e-09
2026-06-11,Helmut Haller,Germany,2.0612319530258166e-10,5.2276,2.354367709719991e-09
2026-06-11,Hermenegildo Segrera,Colombia,2.270337312482472e-10,5.1298,2.3367951004708367e-09
2026-06-11,Abukari Gariba,Ghana,6.577663447521382e-10,3.346,2.330856609360678e-09
2026-06-11,José Eulogio Gárate,Spain,1.4331615768977878e-10,6.1792,2.317297519919594e-09
2026-06-11,Carles Rexach,Spain,1.4137665033760534e-10,6.1792,2.2859373742841948e-09
2026-06-11,Juan Cruz Sol,Spain,1.4114320393620962e-10,6.1792,2.2821627491776563e-09
2026-06-11,Alfredo Quaresma,Portugal,1.87323223631276e-10,5.378,2.276075979319716e-09
2026-06-11,Serge Chiesa,France,1.9432344558615352e-10,5.4928,2.259110762936917e-09
2026-06-11,Sayed Abdel Razek,Egypt,4.5329241481160036e-10,4.0554,2.202266571220524e-09
2026-06-11,Tom McColl,Australia,3.4856706172678275e-10,4.2312,2.192977829256145e-09
2026-06-11,Adelbert Toppenberg,Curaçao,7.824257321508984e-10,3.239,2.172991534527592e-09
2026-06-11,Ko Jae-wook,South Korea,3.4984635946132655e-10,4.0818,2.148144680505553e-09
2026-06-11,Koji Mori,Japan,2.2822789541381008e-10,4.9164,2.1336062110910433e-09
2026-06-11,Shusaku Hirasawa,Japan,2.273627146815849e-10,4.9164,2.125518001800741e-09
2026-06-11,Peter Wilson,Australia,3.2750212242757967e-10,4.2312,2.060449687816356e-09
2026-06-11,Eduardo Antunes Coimbra,Brazil,1.7535637188474986e-10,5.6642,2.058191180593866e-09
2026-06-11,Ali Djabari,Iran,2.9190636461827907e-10,4.3988,2.002021882025365e-09
2026-06-11,Mohammad Sadeghi,Iran,2.9135255071252595e-10,4.3988,1.998223583350591e-09
2026-06-11,Mehdi Monajati,Iran,2.9135255071252595e-10,4.3988,1.998223583350591e-09
2026-06-11,Akbar Kargarjam,Iran,2.905237993178657e-10,4.3988,1.992539642786161e-09
2026-06-11,Gholam Vafakhah,Iran,2.899726084583417e-10,4.3988,1.9887593341129262e-09
2026-06-11,Roger Saint-Vil,Haiti,5.928552267885631e-10,3.2064,1.9868687381583688e-09
2026-06-11,Ernesto Cisneros,Mexico,2.8364010218652425e-10,4.7836,1.984452540297338e-09
2026-06-11,Vítor Baptista,Portugal,1.6168669918946063e-10,5.378,1.964578684194605e-09
2026-06-11,José Alfredo Jiménez,Mexico,2.805192669186633e-10,4.7836,1.962618006226117e-09
2026-06-11,Malcolm Bland,New Zealand,6.361428672899423e-10,3.3254,1.9581860831499527e-09
2026-06-11,Ola Dybwad-Olsen,Norway,2.764642439902295e-10,4.164,1.947781705302189e-09
2026-06-11,Rinus Israël,Netherlands,1.8191946393203608e-10,5.0316,1.914930695509882e-09
2026-06-11,Jean-Michel Larqué,France,1.6301845727106688e-10,5.4928,1.8951740499844277e-09
2026-06-11,Jim Holton,Scotland,3.67220817626705e-10,3.8444,1.8845218018259803e-09
2026-06-11,Dick Schneider,Netherlands,1.7560003153594479e-10,5.0316,1.8484107376564675e-09
2026-06-11,Jaime González,Colombia,1.7955522761436156e-10,5.1298,1.8481120573857687e-09
2026-06-11,Georges Bereta,France,1.5798962693473487e-10,5.4928,1.8367112911365527e-09
2026-06-11,Park Yi-Chun,South Korea,2.9826289093097065e-10,4.0818,1.8314092035489638e-09
2026-06-11,Theo Pahlplatz,Netherlands,1.7027953914309827e-10,5.0316,1.792405877164492e-09
2026-06-11,Doug Utjesenovic,Australia,2.8268111196446853e-10,4.2312,1.778462394629416e-09
2026-06-11,Harald Sunde,Norway,2.4849193986195823e-10,4.164,1.7507076046885804e-09
2026-06-11,Joseph Sam,Ghana,4.93314160426818e-10,3.346,1.7481049015290542e-09
2026-06-11,Akuetteh Armah,Ghana,4.867998143452165e-10,3.346,1.7250207064480707e-09
2026-06-11,Mokhtar Kalem,Algeria,2.797046398123251e-10,4.1028,1.7226656455700107e-09
2026-06-11,Mavuba Mafuila,DR Congo,4.735674475013082e-10,3.5596,1.70259252974908e-09
2026-06-11,Alan Gilzean,Scotland,3.3015269573771416e-10,3.8444,1.6942937959519844e-09
2026-06-11,Melih Atacan,Turkey,2.643260413532798e-10,3.9902,1.690900239451471e-09
2026-06-11,Mehmet Türkkan,Turkey,2.643260413532798e-10,3.9902,1.690900239451471e-09
2026-06-11,Fernando Peres,Portugal,1.3721857365416988e-10,5.378,1.6672780521091975e-09
2026-06-11,Fleury Di Nallo,France,1.4073310378184827e-10,5.4928,1.6360952663024704e-09
2026-06-11,Franz Beckenbauer,Germany,1.4098669309216596e-10,5.2276,1.6103695521948886e-09
2026-06-11,Celino Mora,Paraguay,3.518223207543368e-10,3.8496,1.606034908422512e-09
2026-06-11,Tom Turesson,Sweden,3.098836697702692e-10,3.597,1.575736798670294e-09
2026-06-11,José Luis González Dávila,Mexico,2.240436011977262e-10,4.7836,1.567493066413493e-09
2026-06-11,Per Pettersen,Norway,2.2017483851189159e-10,4.164,1.5512042940224934e-09
2026-06-11,Abdesselam Adhouma,Tunisia,3.531532416436365e-10,3.709,1.499496282704533e-09
2026-06-11,Louis Gomis Diop,Senegal,2.3495233399185916e-10,4.324,1.4971243947494171e-09
2026-06-11,Isidoro Díaz,Mexico,2.1332842412476703e-10,4.7836,1.492525668650442e-09
2026-06-11,Enrique Lora,Spain,9.162873411807339e-11,6.1792,1.4815568722180911e-09
2026-06-11,Francisco Javier Aguilar García,Spain,9.162873411807339e-11,6.1792,1.4815568722180911e-09
2026-06-11,Erroll Maximino St. Jago,Curaçao,5.254279776992381e-10,3.239,1.4592446293985112e-09
2026-06-11,Rignald Alfonso Clemencia,Curaçao,5.254279776992381e-10,3.239,1.4592446293985112e-09
2026-06-11,Siegfried Schoop,Curaçao,5.219472396556946e-10,3.239,1.4495777511355283e-09
2026-06-11,Kamunda Tshinabu,DR Congo,4.018295366159374e-10,3.5596,1.4446769322609311e-09
2026-06-11,Mohammed El Filali,Morocco,1.7696239167921524e-10,5.138400000000001,1.4388238914131615e-09
2026-06-11,Jorge Oyarbide,Uruguay,1.9007654952319559e-10,4.882,1.4374634597152383e-09
2026-06-11,Reinhard Libuda,Germany,1.2443991159154135e-10,5.2276,1.421369920165728e-09
2026-06-11,Homayoun Behzadi,Iran,2.0650803481975652e-10,4.3988,1.416322679582025e-09
2026-06-11,Chico Faria,Portugal,1.1422125493090779e-10,5.378,1.387848498634243e-09
2026-06-11,Peter Millar,United States,2.2756514027039475e-10,4.2808,1.3870221784829287e-09
2026-06-11,Willy Roy,United States,2.2678922772981486e-10,4.2808,1.382292948421292e-09
2026-06-11,Carlos Alberto Torres,Brazil,1.1724003754941242e-10,5.6642,1.376068680613935e-09
2026-06-11,Gérson,Brazil,1.1724003754941242e-10,5.6642,1.376068680613935e-09
2026-06-11,Clodoaldo,Brazil,1.1679559660432507e-10,5.6642,1.370852192478136e-09
2026-06-11,Mike Summerbee,England,1.0718162059139958e-10,5.834200000000001,1.362335456176667e-09
2026-06-11,Erich Hof,Austria,2.4754822056889416e-10,3.9324,1.360773349845075e-09
2026-06-11,Lou Macari,Scotland,2.6514560470978655e-10,3.8444,1.360687218015684e-09
2026-06-11,Jimmy Bone,Scotland,2.6514560470978655e-10,3.8444,1.360687218015684e-09
2026-06-11,Willie Morgan,Scotland,2.6514560470978655e-10,3.8444,1.360687218015684e-09
2026-06-11,Raúl Bernao,Argentina,9.738672116128543e-11,6.143000000000001,1.3532091642401598e-09
2026-06-11,Artur Jorge,Portugal,1.0975577820257172e-10,5.378,1.3335906008650743e-09
2026-06-11,Jean-Claude Bras,France,1.1364131046273568e-10,5.4928,1.321139128663716e-09
2026-06-11,Salah Obeid,Iraq,3.6222994838997497e-10,3.4254,1.3191041050908434e-09
2026-06-11,Douglas Aziz,Iraq,3.6222994838997497e-10,3.4254,1.3191041050908434e-09
2026-06-11,Wilberforce Mfum,Ghana,3.7169795515897456e-10,3.346,1.3171464949223192e-09
2026-06-11,Bashar Rashid,Iraq,3.59488825497726e-10,3.4254,1.3091219750218207e-09
2026-06-11,José Urruzmendi,Uruguay,1.6991328527221156e-10,4.882,1.2849777603373935e-09
2026-06-11,Guy François,Haiti,3.8058809335344247e-10,3.2064,1.275486072536455e-09
2026-06-11,Park Su-deok,South Korea,2.0772382327017104e-10,4.0818,1.2754765453588219e-09
2026-06-11,Lee Hoi-taek,South Korea,2.0772382327017104e-10,4.0818,1.2754765453588219e-09
2026-06-11,Juan Carlos Rojas,Paraguay,2.759416938949963e-10,3.8496,1.2596471768317743e-09
2026-06-11,Jacques Vergnes,France,1.0796133865238487e-10,5.4928,1.255106512726732e-09
2026-06-11,Helmut Redl,Austria,2.2712369754856943e-10,3.9324,1.2484996823330102e-09
2026-06-11,José Luis Violeta,Spain,7.585253248309434e-11,6.1792,1.226469424216436e-09
2026-06-11,Teruki Miyamoto,Japan,1.3108274037644608e-10,4.9164,1.2254371821066035e-09
2026-06-11,Joseph Obas,Haiti,3.653856834944635e-10,3.2064,1.224537389740666e-09
2026-06-11,Köksal Mesçi,Turkey,1.908521649946432e-10,3.9902,1.220886030892278e-09
2026-06-11,Wim Suurbier,Netherlands,1.1590293384610396e-10,5.0316,1.220023855196018e-09
2026-06-11,Daniel Jeandupeux,Switzerland,1.4778303137541934e-10,4.6772,1.2134558314090121e-09
2026-06-11,Jacinto João,Portugal,9.975442900271456e-11,5.378,1.2120689324178592e-09
2026-06-11,Dag Szepanski,Sweden,2.3705212830816966e-10,3.597,1.2053935015524083e-09
2026-06-11,Gustavo Peña,Mexico,1.6911010588521628e-10,4.7836,1.1831577292028391e-09
2026-06-11,Clifford Odame,Ghana,3.332842808854356e-10,3.346,1.181024044625708e-09
2026-06-11,Juan Ignacio Basaguren,Mexico,1.6846903260637291e-10,4.7836,1.1786725400955495e-09
2026-06-11,Julio César Cortés,Uruguay,1.547699874959083e-10,4.882,1.1704558097462895e-09
2026-06-11,Víctor Espárrago,Uruguay,1.5420628818543852e-10,4.882,1.1661928053772623e-09
2026-06-11,Joseph Ghartey,Ghana,3.288831723760691e-10,3.346,1.165428304680339e-09
2026-06-11,Ildo Maneiro,Uruguay,1.5245920308176489e-10,4.882,1.152980386465811e-09
2026-06-11,Juan Mujica,Uruguay,1.5245920308176489e-10,4.882,1.152980386465811e-09
2026-06-11,Luis Estrada,Mexico,1.6446855740636087e-10,4.7836,1.150683715130877e-09
2026-06-11,Chris Lawler,England,9.017144001931787e-11,5.834200000000001,1.1461270056844207e-09
2026-06-11,Raúl Arellano Gallo,Mexico,1.6343067585282032e-10,4.7836,1.143422306502217e-09
2026-06-11,Olav Nilsen,Norway,1.5905846810097108e-10,4.164,1.1206193241083731e-09
2026-06-11,Johnny Watkiss,Australia,1.7784276873068167e-10,4.2312,1.118881534554205e-09
2026-06-11,Ermindo Onega,Argentina,8.043101877648678e-11,6.143000000000001,1.11760608016837e-09
2026-06-11,Jan Fuglset,Norway,1.558350190824565e-10,4.164,1.0979090635133036e-09
2026-06-11,Frans Janssens,Belgium,1.248054843398254e-10,4.8966,1.0891952548358063e-09
2026-06-11,Jean Dockx,Belgium,1.248054843398254e-10,4.8966,1.0891952548358063e-09
2026-06-11,Horst Köppel,Germany,9.358012128877828e-11,5.2276,1.0688851175170015e-09
2026-06-11,Enrique Raymondi,Ecuador,1.6512065747481522e-10,4.6722,1.0598311384930874e-09
2026-06-11,Jeong Gang-Ji,South Korea,1.7098203698649888e-10,4.0818,1.0498727320761315e-09
2026-06-11,Park Soo-Il,South Korea,1.7065887540219048e-10,4.0818,1.047888438629875e-09
2026-06-11,Ralph McPate,Canada,1.5697936619022693e-10,4.5058,1.0416833431461342e-09
2026-06-11,Alberto Rendo,Argentina,7.483596235618607e-11,6.143000000000001,1.039861583463808e-09
2026-06-11,Tibor Vigh,Canada,1.5645940524872738e-10,4.5058,1.038232987440211e-09
2026-06-11,Nick Papadakis,Canada,1.5593944430722788e-10,4.5058,1.0347826317342881e-09
2026-06-11,Luis Aragonés,Spain,6.399644958206095e-11,6.1792,1.0347668838650828e-09
2026-06-11,Roland Citherlet,Switzerland,1.2515835479644018e-10,4.6772,1.02768317894012e-09
2026-06-11,Gary Ngassebe,DR Congo,2.8494692082319253e-10,3.5596,1.0244549141381388e-09
2026-06-11,Georges Vuilleumier,Switzerland,1.245655633421506e-10,4.6772,1.0228157307607024e-09
2026-06-11,Diomandé Losseni,Ivory Coast,2.0929081166757463e-10,3.9566,1.0203802752149251e-09
2026-06-11,Héctor Silva,Uruguay,1.3407103083095056e-10,4.882,1.0139189095618983e-09
2026-06-11,Franz Hasil,Austria,1.8383374658845983e-10,3.9324,1.0105346852619736e-09
2026-06-11,Aníbal Tarabini,Argentina,7.238980435189049e-11,6.143000000000001,1.0058716987123735e-09
2026-06-11,Dennis Tindall,New Zealand,3.2540167263058446e-10,3.3254,1.001657111229551e-09
2026-06-11,Oeki Hoekema,Netherlands,9.463936390121812e-11,5.0316,9.961980923914655e-10
2026-06-11,Hacène Lalmas,Algeria,1.6166332709908288e-10,4.1028,9.956640688155855e-10
2026-06-11,Léon Mungamuni,DR Congo,2.761718769000523e-10,3.5596,9.92906452962041e-10
2026-06-11,Jean-Claude Desir,Haiti,2.9530389686023075e-10,3.2064,9.896683952778714e-10
2026-06-11,José Álvarez Crespo,Mexico,1.4132912120099258e-10,4.7836,9.887915404883988e-10
2026-06-11,Leopoldo Barba,Mexico,1.4132912120099258e-10,4.7836,9.887915404883988e-10
2026-06-11,Claude Barthelemy,Haiti,2.9446390587414525e-10,3.2064,9.86853286706376e-10
2026-06-11,Tom Rodríguez,Ecuador,1.534686587895482e-10,4.6722,9.850424886585863e-10
2026-06-11,Francisco Mancilla,Mexico,1.4039287556942395e-10,4.7836,9.82241214890621e-10
2026-06-11,Alfonso Sabater,Mexico,1.4039287556942395e-10,4.7836,9.82241214890621e-10
2026-06-11,Brian Hardman,New Zealand,3.1897747359483447e-10,3.3254,9.81882029570957e-10
2026-06-11,Colin Latimour,New Zealand,3.1837229953249496e-10,3.3254,9.800191722040183e-10
2026-06-11,Ammo Yousif,Iraq,2.688439197955993e-10,3.4254,9.79027603342428e-10
2026-06-11,José Augusto de Almeida,Portugal,8.05639298900697e-11,5.378,9.788942452929763e-10
2026-06-11,Geoff Brand,New Zealand,3.1716539369510776e-10,3.3254,9.76304053578996e-10
2026-06-11,Denis Law,Scotland,1.8823177690473846e-10,3.8444,9.659770643341302e-10
2026-06-11,Jorge Ramírez Gallego,Colombia,9.193424303925864e-11,5.1298,9.462536140267622e-10
2026-06-11,Orlando Mesa,Colombia,9.193424303925864e-11,5.1298,9.462536140267622e-10
2026-06-11,Louis Floch,France,8.112317391102522e-11,5.4928,9.430989387471986e-10
2026-06-11,Michel Mézy,France,8.112317391102522e-11,5.4928,9.430989387471986e-10
2026-06-11,Bobby Murdoch,Scotland,1.82278186732101e-10,3.8444,9.354241382990992e-10
2026-06-11,Javier Tamayo,Colombia,9.029054558555096e-11,5.1298,9.293354929380479e-10
2026-06-11,Gerry Baker,United States,1.5171009351359648e-10,4.2808,9.246814523219523e-10
